0.50746,0.50746,0.3,2263.2
0.50746,0.52239,0.3,2259
0.50746,0.53731,0.3,2250.7
0.50746,0.55224,0.3,2238.3
0.50746,0.56716,0.3,2221.9
0.50746,0.58209,0.3,2201.9
0.50746,0.49254,0.3,2263.2
0.50746,0.41791,0.3,2201.9
0.50746,0.43284,0.3,2221.9
0.50746,0.44776,0.3,2238.3
0.50746,0.46269,0.3,2250.7
0.50746,0.47761,0.3,2259
0.50746,0.46269,0.27,2248.6
0.50746,0.41791,0.27,2200.1
0.50746,0.41791,0.285,2203.2
0.50746,0.43284,0.24,2201.4
0.50746,0.43284,0.255,2212.6
0.50746,0.43284,0.27,2220.1
0.50746,0.43284,0.285,2223.2
0.50746,0.44776,0.255,2228.7
0.50746,0.44776,0.225,2202.4
0.50746,0.44776,0.24,2217.2
0.50746,0.44776,0.27,2236.3
0.50746,0.44776,0.285,2239.6
0.50746,0.46269,0.285,2251.9
0.50746,0.46269,0.255,2240.8
0.50746,0.46269,0.225,2214.2
0.50746,0.46269,0.24,2229.2
0.50746,0.47761,0.21,2204.3
0.50746,0.47761,0.225,2222.1
0.50746,0.47761,0.24,2237.3
0.50746,0.47761,0.255,2249
0.50746,0.47761,0.27,2256.9
0.50746,0.47761,0.285,2260.3
0.50746,0.49254,0.225,2226.1
0.50746,0.49254,0.27,2261.1
0.50746,0.49254,0.285,2264.5
0.50746,0.49254,0.21,2208.2
0.50746,0.50746,0.21,2208.2
0.50746,0.50746,0.225,2226.1
0.50746,0.50746,0.24,2241.3
0.50746,0.50746,0.255,2253.2
0.50746,0.50746,0.27,2261.1
0.50746,0.50746,0.285,2264.5
0.50746,0.52239,0.21,2204.3
0.50746,0.52239,0.225,2222.1
0.50746,0.52239,0.24,2237.3
0.50746,0.52239,0.255,2249
0.50746,0.52239,0.27,2256.9
0.50746,0.52239,0.285,2260.3
0.50746,0.53731,0.225,2214.2
0.50746,0.53731,0.24,2229.2
0.50746,0.53731,0.255,2240.8
0.50746,0.53731,0.27,2248.6
0.50746,0.53731,0.285,2251.9
0.50746,0.55224,0.225,2202.4
0.50746,0.55224,0.24,2217.2
0.50746,0.55224,0.255,2228.7
0.50746,0.55224,0.27,2236.3
