0,0,0,401.36
0,0,0.011111,404.27
0,0,0.022222,407.17
0,0,0.033333,410.07
0,0,0.044444,418.03
0,0,0.055556,425.98
0,0,0.066667,433.94
0,0,0.077778,444.88
0,0,0.088889,455.82
0,0,0.1,466.75
0,0,0.11111,477.75
0,0,0.12222,488.75
0,0,0.13333,499.74
0,0,0.14444,507.79
0,0,0.15556,515.83
0,0,0.16667,523.87
0,0,0.17778,526.7
0,0,0.18889,529.53
0,0,0.2,532.35
0,0.011111,0,400.8
0,0.011111,0.2,531.11
0,0.011111,0.011111,403.69
0,0.011111,0.022222,406.57
0,0.011111,0.033333,409.46
0,0.011111,0.066667,433.21
0,0.011111,0.18889,528.3
0,0.011111,0.044444,417.38
0,0.011111,0.055556,425.29
0,0.011111,0.077778,444.09
0,0.011111,0.088889,454.97
0,0.011111,0.1,465.85
0,0.011111,0.11111,476.79
0,0.011111,0.12222,487.73
0,0.011111,0.13333,498.67
0,0.011111,0.14444,506.67
0,0.011111,0.15556,514.67
0,0.011111,0.16667,522.67
0,0.011111,0.17778,525.49
0,0.022222,0,400.24
0,0.022222,0.2,529.87
0,0.022222,0.011111,403.11
0,0.022222,0.022222,405.98
0,0.022222,0.033333,408.85
0,0.022222,0.066667,432.48
0,0.022222,0.18889,527.07
0,0.022222,0.044444,416.73
0,0.022222,0.055556,424.6
0,0.022222,0.077778,443.3
0,0.022222,0.088889,454.13
0,0.022222,0.1,464.95
0,0.022222,0.11111,475.83
0,0.022222,0.12222,486.71
0,0.022222,0.13333,497.6
0,0.022222,0.14444,505.56
0,0.022222,0.15556,513.52
0,0.022222,0.16667,521.48
0,0.022222,0.17778,524.27
0,0.033333,0,399.68
0,0.033333,0.2,528.62
0,0.033333,0.011111,402.53
0,0.033333,0.022222,405.39
0,0.033333,0.033333,408.25
0,0.033333,0.044444,416.08
0,0.033333,0.055556,423.91
0,0.033333,0.066667,431.75
0,0.033333,0.18889,525.84
0,0.033333,0.077778,442.51
0,0.033333,0.088889,453.28
0,0.033333,0.1,464.05
0,0.033333,0.11111,474.87
0,0.033333,0.12222,485.7
0,0.033333,0.13333,496.52
0,0.033333,0.14444,504.44
0,0.033333,0.15556,512.36
0,0.033333,0.16667,520.28
0,0.033333,0.17778,523.06
0,0.044444,0,398.06
0,0.044444,0.2,525.04
0,0.044444,0.011111,400.87
0,0.044444,0.022222,403.68
0,0.044444,0.18889,522.3
0,0.044444,0.033333,406.49
0,0.044444,0.044444,414.21
0,0.044444,0.055556,421.92
0,0.044444,0.066667,429.64
0,0.044444,0.077778,440.24
0,0.044444,0.088889,450.84
0,0.044444,0.1,461.45
0,0.044444,0.13333,493.43
0,0.044444,0.16667,516.82
0,0.044444,0.11111,472.11
0,0.044444,0.12222,482.77
0,0.044444,0.14444,501.23
0,0.044444,0.15556,509.02
0,0.044444,0.17778,519.56
0,0.055556,0,396.43
0,0.055556,0.18889,518.76
0,0.055556,0.2,521.46
0,0.055556,0.17778,516.06
0,0.055556,0.011111,399.2
0,0.055556,0.022222,401.97
0,0.055556,0.033333,404.74
0,0.055556,0.044444,412.34
0,0.055556,0.055556,419.93
0,0.055556,0.066667,427.53
0,0.055556,0.088889,448.41
0,0.055556,0.1,458.85
0,0.055556,0.12222,479.84
0,0.055556,0.13333,490.33
0,0.055556,0.15556,505.69
0,0.055556,0.16667,513.36
0,0.055556,0.077778,437.97
0,0.055556,0.11111,469.34
0,0.055556,0.14444,498.01
